state,county,state_fips,zip,company,plan_name,plan_type,plan_id,link_to_plan_page
MT,Lincoln,30,59930,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30053&plan_type=PLAN_TYPE_MAPD&zip=59930&year=2025&lang=en&page=2
MT,Meagher,30,59642,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30059&plan_type=PLAN_TYPE_MAPD&zip=59642&year=2025&lang=en&page=1
MT,Meagher,30,59642,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30059&plan_type=PLAN_TYPE_MAPD&zip=59642&year=2025&lang=en&page=1
MT,Meagher,30,59642,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30059&plan_type=PLAN_TYPE_MAPD&zip=59642&year=2025&lang=en&page=2
MT,Meagher,30,59642,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30059&plan_type=PLAN_TYPE_MAPD&zip=59642&year=2025&lang=en&page=2
MT,Mineral,30,59867,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30061&plan_type=PLAN_TYPE_MAPD&zip=59867&year=2025&lang=en&page=1
MT,Mineral,30,59867,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30061&plan_type=PLAN_TYPE_MAPD&zip=59867&year=2025&lang=en&page=1
MT,Mineral,30,59867,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30061&plan_type=PLAN_TYPE_MAPD&zip=59867&year=2025&lang=en&page=2
MT,Mineral,30,59867,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30061&plan_type=PLAN_TYPE_MAPD&zip=59867&year=2025&lang=en&page=2
MT,Phillips,30,59537,UnitedHealthcare,UHC MedicareDirect Patriot No Rx PF-MA01 (PFFS),Medicare Advantage (without drug coverage),H5435-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5435-001-0?fips=30071&plan_type=PLAN_TYPE_MAPD&zip=59537&year=2025&lang=en&page=1
MT,Phillips,30,59537,UnitedHealthcare,UHC MedicareDirect PF-0001 (PFFS),Medicare Advantage with drug coverage,H5435-024-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5435-024-0?fips=30071&plan_type=PLAN_TYPE_MAPD&zip=59537&year=2025&lang=en&page=1
MT,Powell,30,59731,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30077&plan_type=PLAN_TYPE_MAPD&zip=59731&year=2025&lang=en&page=1
MT,Powell,30,59731,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30077&plan_type=PLAN_TYPE_MAPD&zip=59731&year=2025&lang=en&page=1
MT,Powell,30,59731,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30077&plan_type=PLAN_TYPE_MAPD&zip=59731&year=2025&lang=en&page=2
MT,Powell,30,59731,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30077&plan_type=PLAN_TYPE_MAPD&zip=59731&year=2025&lang=en&page=2
MT,Ravalli,30,59827,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30081&plan_type=PLAN_TYPE_MAPD&zip=59827&year=2025&lang=en&page=1
MT,Ravalli,30,59827,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30081&plan_type=PLAN_TYPE_MAPD&zip=59827&year=2025&lang=en&page=1
MT,Ravalli,30,59827,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30081&plan_type=PLAN_TYPE_MAPD&zip=59827&year=2025&lang=en&page=2
MT,Ravalli,30,59827,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30081&plan_type=PLAN_TYPE_MAPD&zip=59827&year=2025&lang=en&page=2
MT,Richland,30,59217,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30083&plan_type=PLAN_TYPE_MAPD&zip=59217&year=2025&lang=en&page=1
MT,Richland,30,59217,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30083&plan_type=PLAN_TYPE_MAPD&zip=59217&year=2025&lang=en&page=1
MT,Richland,30,59217,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30083&plan_type=PLAN_TYPE_MAPD&zip=59217&year=2025&lang=en&page=1
MT,Richland,30,59217,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30083&plan_type=PLAN_TYPE_MAPD&zip=59217&year=2025&lang=en&page=1
MT,Sanders,30,59848,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30089&plan_type=PLAN_TYPE_MAPD&zip=59848&year=2025&lang=en&page=1
MT,Sanders,30,59848,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30089&plan_type=PLAN_TYPE_MAPD&zip=59848&year=2025&lang=en&page=1
MT,Sanders,30,59848,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30089&plan_type=PLAN_TYPE_MAPD&zip=59848&year=2025&lang=en&page=2
MT,Sanders,30,59848,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30089&plan_type=PLAN_TYPE_MAPD&zip=59848&year=2025&lang=en&page=2
MT,Sheridan,30,59211,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30091&plan_type=PLAN_TYPE_MAPD&zip=59211&year=2025&lang=en&page=1
MT,Sheridan,30,59211,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30091&plan_type=PLAN_TYPE_MAPD&zip=59211&year=2025&lang=en&page=1
MT,Sheridan,30,59211,UnitedHealthcare,UHC MedicareDirect Patriot No Rx PF-MA01 (PFFS),Medicare Advantage (without drug coverage),H5435-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5435-001-0?fips=30091&plan_type=PLAN_TYPE_MAPD&zip=59211&year=2025&lang=en&page=1
MT,Sheridan,30,59211,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30091&plan_type=PLAN_TYPE_MAPD&zip=59211&year=2025&lang=en&page=1
MT,Sheridan,30,59211,UnitedHealthcare,UHC MedicareDirect PF-0001 (PFFS),Medicare Advantage with drug coverage,H5435-024-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5435-024-0?fips=30091&plan_type=PLAN_TYPE_MAPD&zip=59211&year=2025&lang=en&page=1
MT,Sheridan,30,59211,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30091&plan_type=PLAN_TYPE_MAPD&zip=59211&year=2025&lang=en&page=1
MT,Stillwater,30,59061,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30095&plan_type=PLAN_TYPE_MAPD&zip=59061&year=2025&lang=en&page=1
MT,Stillwater,30,59061,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30095&plan_type=PLAN_TYPE_MAPD&zip=59061&year=2025&lang=en&page=1
MT,Stillwater,30,59061,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30095&plan_type=PLAN_TYPE_MAPD&zip=59061&year=2025&lang=en&page=2
MT,Stillwater,30,59061,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30095&plan_type=PLAN_TYPE_MAPD&zip=59061&year=2025&lang=en&page=2
MT,Teton,30,59419,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30099&plan_type=PLAN_TYPE_MAPD&zip=59419&year=2025&lang=en&page=1
MT,Teton,30,59419,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30099&plan_type=PLAN_TYPE_MAPD&zip=59419&year=2025&lang=en&page=1
MT,Teton,30,59419,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30099&plan_type=PLAN_TYPE_MAPD&zip=59419&year=2025&lang=en&page=2
MT,Teton,30,59419,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30099&plan_type=PLAN_TYPE_MAPD&zip=59419&year=2025&lang=en&page=2
MT,Treasure,30,59076,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30103&plan_type=PLAN_TYPE_MAPD&zip=59076&year=2025&lang=en&page=1
MT,Treasure,30,59076,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30103&plan_type=PLAN_TYPE_MAPD&zip=59076&year=2025&lang=en&page=1
MT,Treasure,30,59076,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30103&plan_type=PLAN_TYPE_MAPD&zip=59076&year=2025&lang=en&page=1
MT,Treasure,30,59076,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30103&plan_type=PLAN_TYPE_MAPD&zip=59076&year=2025&lang=en&page=1
MT,Valley,30,59230,UnitedHealthcare,UHC MedicareDirect Patriot No Rx PF-MA01 (PFFS),Medicare Advantage (without drug coverage),H5435-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5435-001-0?fips=30105&plan_type=PLAN_TYPE_MAPD&zip=59230&year=2025&lang=en&page=1
MT,Valley,30,59230,UnitedHealthcare,UHC MedicareDirect PF-0001 (PFFS),Medicare Advantage with drug coverage,H5435-024-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5435-024-0?fips=30105&plan_type=PLAN_TYPE_MAPD&zip=59230&year=2025&lang=en&page=1
MT,Wheatland,30,59036,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30107&plan_type=PLAN_TYPE_MAPD&zip=59036&year=2025&lang=en&page=1
MT,Wheatland,30,59036,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30107&plan_type=PLAN_TYPE_MAPD&zip=59036&year=2025&lang=en&page=1
MT,Wheatland,30,59036,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30107&plan_type=PLAN_TYPE_MAPD&zip=59036&year=2025&lang=en&page=2
MT,Wheatland,30,59036,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30107&plan_type=PLAN_TYPE_MAPD&zip=59036&year=2025&lang=en&page=2
MT,Yellowstone,30,59002,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx MT-MA01 (PPO),Medicare Advantage (without drug coverage),H8211-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-010-0?fips=30111&plan_type=PLAN_TYPE_MAPD&zip=59002&year=2025&lang=en&page=1
MT,Yellowstone,30,59002,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0002 (PPO),Medicare Advantage with drug coverage,H8211-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-009-0?fips=30111&plan_type=PLAN_TYPE_MAPD&zip=59002&year=2025&lang=en&page=1
MT,Yellowstone,30,59002,UnitedHealthcare,AARP Medicare Advantage from UHC MT-0001 (PPO),Medicare Advantage with drug coverage,H8211-007-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-007-0?fips=30111&plan_type=PLAN_TYPE_MAPD&zip=59002&year=2025&lang=en&page=2
MT,Yellowstone,30,59002,UnitedHealthcare,AARP Medicare Advantage Access from UHC MT-3 (PPO),Medicare Advantage with drug coverage,H8211-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H8211-012-0?fips=30111&plan_type=PLAN_TYPE_MAPD&zip=59002&year=2025&lang=en&page=2
NC,Alamance,37,27253,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx NC-MA02 (HMO-POS),Medicare Advantage (without drug coverage),H5253-040-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-040-0?fips=37001&plan_type=PLAN_TYPE_MAPD&zip=27253&year=2025&lang=en&page=2
NC,Alamance,37,27253,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0015 (HMO-POS),Medicare Advantage with drug coverage,H5253-117-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-117-0?fips=37001&plan_type=PLAN_TYPE_MAPD&zip=27253&year=2025&lang=en&page=3
NC,Alamance,37,27253,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0022 (HMO-POS),Medicare Advantage with drug coverage,H5253-038-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-038-0?fips=37001&plan_type=PLAN_TYPE_MAPD&zip=27253&year=2025&lang=en&page=3
NC,Alamance,37,27253,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0017 (PPO),Medicare Advantage with drug coverage,H2406-098-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-098-0?fips=37001&plan_type=PLAN_TYPE_MAPD&zip=27253&year=2025&lang=en&page=3
NC,Alamance,37,27253,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC NC-14 (HMO-POS),Medicare Advantage with drug coverage,H5253-110-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-110-0?fips=37001&plan_type=PLAN_TYPE_MAPD&zip=27253&year=2025&lang=en&page=3
NC,Alamance,37,27253,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0021 (HMO-POS),Medicare Advantage with drug coverage,H5253-037-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-037-0?fips=37001&plan_type=PLAN_TYPE_MAPD&zip=27253&year=2025&lang=en&page=5
NC,Alamance,37,27253,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0016 (PPO),Medicare Advantage with drug coverage,H2406-034-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-034-0?fips=37001&plan_type=PLAN_TYPE_MAPD&zip=27253&year=2025&lang=en&page=5
NC,Alamance,37,27253,UnitedHealthcare,AARP Medicare Advantage Access from UHC NC-23 (PPO),Medicare Advantage with drug coverage,H2001-084-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-084-0?fips=37001&plan_type=PLAN_TYPE_MAPD&zip=27253&year=2025&lang=en&page=6
NC,Anson,37,28007,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx NC-MA02 (HMO-POS),Medicare Advantage (without drug coverage),H5253-040-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-040-0?fips=37007&plan_type=PLAN_TYPE_MAPD&zip=28007&year=2025&lang=en&page=2
NC,Anson,37,28007,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx NC-MA01 (PPO),Medicare Advantage (without drug coverage),H2001-103-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-103-0?fips=37007&plan_type=PLAN_TYPE_MAPD&zip=28007&year=2025&lang=en&page=2
NC,Anson,37,28007,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0015 (HMO-POS),Medicare Advantage with drug coverage,H5253-117-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-117-0?fips=37007&plan_type=PLAN_TYPE_MAPD&zip=28007&year=2025&lang=en&page=2
NC,Anson,37,28007,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0001 (PPO),Medicare Advantage with drug coverage,H2001-090-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-090-0?fips=37007&plan_type=PLAN_TYPE_MAPD&zip=28007&year=2025&lang=en&page=2
NC,Anson,37,28007,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0004 (PPO),Medicare Advantage with drug coverage,H2001-102-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-102-0?fips=37007&plan_type=PLAN_TYPE_MAPD&zip=28007&year=2025&lang=en&page=5
NC,Anson,37,28007,UnitedHealthcare,AARP Medicare Advantage Access from UHC NC-23 (PPO),Medicare Advantage with drug coverage,H2001-084-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-084-0?fips=37007&plan_type=PLAN_TYPE_MAPD&zip=28007&year=2025&lang=en&page=5
NC,Ashe,37,28615,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx NC-MA02 (HMO-POS),Medicare Advantage (without drug coverage),H5253-040-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-040-0?fips=37009&plan_type=PLAN_TYPE_MAPD&zip=28615&year=2025&lang=en&page=1
NC,Ashe,37,28615,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx NC-MA01 (PPO),Medicare Advantage (without drug coverage),H2001-103-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-103-0?fips=37009&plan_type=PLAN_TYPE_MAPD&zip=28615&year=2025&lang=en&page=1
NC,Ashe,37,28615,UnitedHealthcare,AARP Medicare Advantage from UHC NC-24 (HMO-POS),Medicare Advantage with drug coverage,H5253-185-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-185-0?fips=37009&plan_type=PLAN_TYPE_MAPD&zip=28615&year=2025&lang=en&page=1
NC,Ashe,37,28615,UnitedHealthcare,AARP Medicare Advantage from UHC NC-0002 (PPO),Medicare Advantage with drug coverage,H2001-100-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-100-0?fips=37009&plan_type=PLAN_TYPE_MAPD&zip=28615&year=2025&lang=en&page=2
